author,content,time,sentiment,principal
LeeSeDol,轉錄蔡壁如特稿2024總統候選人要有澤倫1新聞網址︰wwwcmmediacomtwhomearticles401612新聞來源︰信傳媒3完整新聞標題蔡壁如特稿2024總統候選人要有澤倫斯基的心理素質4完整新聞內容︰最近有兩個國家的總統大選值得我們關注土耳其和泰國這兩個國家的總統大選有共同的特點都是由反對派改革黨對現任執政者造成極大挑戰甚至取代之土耳其泰國大選都在上演政治驚奇這是土耳其有史以來第一次在第一輪選舉中沒有候選人得票率過半民主能否擊敗強人政治還需要後續觀察；泰國則是選民受夠腐壞的政治願意給國家一個改變的機會是泰國政治近20年來最大的驚奇台灣經歷過兩次的政黨輪替可是並沒有產生真正民主的效果台灣內部對主要政策的分岐愈趨擴大同樣的台灣的總統大選隨著國民黨在這個星期三517確定徵召侯友宜代表參選2024總統之後三大政黨的總統候選人不論是賴清德侯友宜或是柯文哲都有一個必須面對的議題那就是戰爭陰影下的兩岸議題面對可能的戰爭風險2024的總統候選人們是否有澤倫斯基的心理素質是否有從俄烏戰爭的開始與還在進行中的情況領悟到處理可能面臨戰爭的智慧下任台灣總統要有澤倫斯基的心理素質什麼叫澤倫斯基的心理素質在美中兩強的大國搏奕下台灣的地緣政治風險愈來愈高1950年代冷戰時期為圍堵共產國家形成的第一島鏈現在隨時有斷鏈的可能所以只要是2024的台灣總統候選人就要有澤倫斯基般帶兵上戰場的心理素質只要想到這裡每個總統候選人都會因此憂國憂民吧台灣人民真的準備好如何面對戰爭的危機嗎看到執政黨對於防止避免戰爭的作為真的讓人憂心所以我們來檢視一下三黨總統候選人的兩岸論述正因為戰爭陰影的籠罩三位候選人誰也不敢在兩岸議題上輕舉妄動都必須小心翼翼謹言慎行賴清德就是最佳範例一直以務實台獨工作者自居的賴清德再也不提台獨的迫切性甚至以反共不反中兄弟之邦試圖稀釋台獨的濃度一方面拉攏中間選民極力擺脫國民黨口中的票投民進黨青年上戰場；另一方面也轉個彎安撫台獨大老們台灣已經是主權獨立的國家了不必再宣布獨立賴清德怎麼轉換話術中國就是不相信他真的友中執政黨是不是選舉到了就開始轉彎難道我們真的要用口水來面對戰爭嗎政治口水解除不了戰爭的威脅啊賴清德從務實台獨工作者到友中和平保台但不管賴清德怎麼變中國就是不相信他的兄弟之邦就是不相信他是真的友中賴清德怎麼轉換話術再怎麼變色龍中國就是認為他骨子裡就是台獨金孫雙方沒有互動的信任基礎認定他會連結外部勢力圖謀台獨我相信台獨大老們也是這麼深信不疑而這恰恰踩到中國紅線給了中國鷹派一個武統台灣的籍口那我想問的是民進黨對於與中國戰爭的中心思想是什麼是不是隨便講講先騙到選票再說郭台銘敢清楚講自己的兩岸立場侯友宜呢雖然郭台銘主張九二共識並且在金門重啟兩岸對話被賴清德嘲笑說不符合主流民意但我認為他是唯一一個敢清楚明白講述自己兩岸立場唯一一個敢清楚說明白自己能源立場的政治人物就算侯友宜確定代表國民黨選總統但在侯侯做代誌惦惦不講話的謹慎下關於兩岸又說不認同一國兩制但仔細聽侯友宜說法中華民國是最大公約數怎麼也和賴清德的論述似曾相識賴清德的轉彎是擔心成為戰爭的罪人但由侯友宜披戰袍下的國民黨除了中華民國是我們的國台灣是我們的家之外又有什麼具體的兩岸論述兩岸可以共打黑道但如何抓對台滲透的匪諜現在的國民黨有舊國民黨的包袱侯友宜過去卓越的警察經驗能否用在解決兩岸衝突他過去開啟兩岸共打抓回很多逃到中國的黑道如果他當總統能否抓到很多潛伏在台灣的匪諜兩岸的問題已經不只是共機共艦繞台的問題其實中國對台的滲透是更大的問題關於兩岸這件事不會因為選舉語言的幻化多變就讓兩岸關係變得不緊張所以柯文哲的憂慮不在於選不選得上總統而是憂國憂民憂的是萬一一個擦槍走火是會面對戰爭的即使不討喜仍然要面對仍然要在國際上奔走溝通化解岐見並大聲說出我們要兩岸和平要區域安全而且是團結不同黨派共同來面對一起來解決套句柯文哲常說的面對問題才能解決問題否則問題會來解決你5附註心得想法︰柯文哲心腹兼黨內創新創業委員會主委蔡壁如投書媒體分析藍綠兩黨候選人侯友宜賴清德之所以不能勝任總統大位的隱憂,5/20,0.0,賴清德
chekove,新聞時評詐騙國家隊時評詐騙國家隊中時新聞網184320230520言論主筆室reurlccV8GV0b面對詐騙民怨蔡政府宣布再砸13億強化打詐國家隊話才說完就爆出執政黨立委陳歐珀接受詐騙集團的房車供養國家隊卻是連屁聲都不敢放高舉排黑條款的賴清德也噤聲不語蛇鼠一窩打詐國家隊形同淪為詐騙國家隊政院去年7月首度成立打詐國家隊但據警政署統計去年詐騙總數為2萬9千件創6年來新高詐騙金額直逼70億顯示國家隊是虛有其名；為安撫老百姓的不安本月初政院又喊話要再砸13億推動打詐行動綱領15版成效如何依舊未見但陳歐珀就先被爆出免費使用詐騙集團imB的大樓連車輛都由該集團供應眼見這種失格立委享盡被害人血肉所換來的不義之財整個民進黨竟也悄然無聲連賴清德的排黑條款都跟詐騙集團的良心一樣全被狗啃了令人心寒的是東窗事發後民進黨一方面縱容陳歐珀被詐騙集團包養另方面竟以破壞黨譽之名要開除針砭時政不遺餘力的郭正亮黨籍請問陳歐珀與郭正亮誰該走誰該留這種基本道德是非民進黨難道已經沉淪到無法做出判斷更甚者陳歐珀的背後是否隱含更廣泛的黑白共生鏈結構哪些官員民代也被騙徒供養這些問題打詐國家隊難道不該循此揪出更多藏汙納垢當詐騙集團張牙舞爪整個執政黨若是選擇應作為而不作為對於成千上萬被害人的苦痛也是無動於衷只會虛與委蛇做表面功夫這無疑就是淪為詐騙集團的共犯台灣會變成國際口中的詐騙之島蔡政府必須負起最大責任5附註心得想法︰民進黨立法委員陳歐珀接受詐騙集團的房車供養打詐國家隊卻是連一個屁聲都不敢放高舉排黑條款道德大旗的賴清德也噤聲不語蛇鼠一窩打詐國家隊形同淪為詐騙國家隊,5/20,0.0,賴清德
KingFelix,Re新聞侯陣營回應賴清德從未說過接受九二共引述geordie夢の住民之銘言1新聞網址︰網址超過兩行請縮網址bitly3Wj9w362新聞來源︰自由3完整新聞標題請完整轉載標題請勿修改與刪減侯陣營回應賴清德從未說過接受九二共識一個中國4完整新聞內容︰請完整轉載原文請勿修改內文與刪減記者許倬勛／新北報導〕民進黨總統參選人副總統賴清德今受訪時表示遺憾看到國民總統參選人侯友宜接受九二共識接受一個中國原則；侯陣營隨後回擊稱侯從未公開說僅知賴清德在擔任行政院長時公開承認自己是務實台獨工作者白紙黑字有紀可查侯陣營表示侯友宜在議會總質詢期間清楚表示反對一國兩制中共軍機繞台是不善的行為是對台灣的直接挑釁台灣不容許中共軍機繞台挑釁他絕對捍衛中華民國的權侯友宜更不只一次說過我們的國家就是中華民國中華民國是基礎現行的法制是架構台澎金馬就是最重要的內涵侯陣營表示台灣已經兩次政黨輪替台灣的民主自由早就經過了考驗政黨論替應是民主的常態不能成為繼續貪腐的藉口相反的只有戰爭才會摧殘民主毀掉人民由帶來專制只有和平讓戰爭遠離才會讓民主自由持續下去5附註心得想法︰40字心得備註Live新聞轉錄此類文章每日發文數總上限為3篇自刪與板主刪除同樣計入額度我聽到國民黨的黨綱在哭泣了靠北hoho你既然不接受92共識那你憑啥代表國民黨出來競選總統啊這樣子換阿銘來選不就好了我真的覺得國民黨的腦子很有問題請教一下賴功德會不會到時候意氣用事宣佈台獨目前這三位候選人猴大概會跳針講一樣的話檳榔柯嘴巴臭歸臭倒是不太會有太出格的行為倒是賴功德務實的台獨工作者台獨金孫又有為了槓上黑金不進議會直接杯葛搞得登革熱大爆發逼於無奈才進議會備詢到時候不知道會不會槓上中共直接宣佈台獨建國,5/20,0.0,賴清德
a1280547,討論賴跟侯誰將接過蔡英文的火炬呢蔡英文退役之後誰最接近她的思想能夠傳承她的意志接過她的火炬能夠代表台灣呢之前有很多人可以選擇建仁時鐘肥燦但蔡英文沒有選擇任何人陳水扁之前沒選擇過蔡英文當初也沒人選擇陳水扁但最終會有一個人跳出來自己說嘿現在輪到我了那個人大家覺得是反核不接受92共識的侯友宜還是一樣反核不接受92共識的賴清德,5/20,3.2505003355609574e-08,賴清德
gve50714,討論這次選舉不就刪去法消極處理詐騙跟詐騙集團掛鉤的民進党先刪掉所以民進党党主席賴清德先删剩下侯友宜跟柯文哲投哪個感覺都沒差侯友宜復讀機蔡英文20柯文哲醫生你是英粉就投侯友宜你是英黑就投柯文哲我真的覺得這次好選到不行,5/20,0.004793980948708421,賴清德
nicholas0406,討論侯友宜幹嘛要學蔡英文不接受九二共識之前馬英九就曾呼籲蔡英文接受九二共識但蔡英文直到現在都不肯接受同樣的賴清德也是不接受九二共識而韓國瑜也說了九二共識是兩岸和平的定海神針然後今天侯友宜馬上出面否認賴清德的指控說他接受九二共識侯友宜不接受九二共識是想搞台獨嗎嘴巴喊說要捍衛中華民國卻不接受九二共識不接受九二共識那我投賴清德就好啦還投你侯友宜幹嘛,5/20,0.9955628870950561,賴清德
a1280547,Re轉錄黃士修侯友宜無疑是蔡英文的繼承者引述ice80712打臉腦粉之銘言1轉錄網址︰網址超過一行請縮網址reurlccgZgXlb2轉錄來源︰FB公眾人物FB粉絲團名稱其他來源轉錄社論請附上完整標題黃士修臉書3轉錄內容︰請完整轉載原文請勿修改內文與刪減觀眾朋友們大家好這裡是最懂侯侯的修哥今天來聊一點有意思的話題我在上週說過5月17日朱立倫將決定國民黨的兩岸政策要採取郭台銘的馬英九路線或侯友宜的蔡英文路線更早之前我也說過侯友宜比賴清德更接近蔡英文侯友宜的兩岸立場不只一次效法蔡英文的說詞包括尊重九二共識精神和台灣共好都是刻意為之侯友宜本人及其團隊真心相信拿到817萬票的蔡英文是所謂新中間路線一直有藍營人士不願意承認事實宣稱侯友宜是國民黨員會遵循國民黨的立場我只能說你的政治理解未來可期5月20日國民黨舉辦挺侯誓師大會侯友宜致辭第一句就是各位國民黨先進不是各位同志各位本黨先進或是各位黨內先進然後通篇沒有再提到一次國民黨沒有說國民黨優於民進黨的地方在哪裡更沒有解釋為什麼應該由國民黨代表完成政黨輪替國民黨就是提名了一位內心其實不覺得自己屬於這個黨的總統候選人鐵腕空心侯友宜無疑是蔡英文的繼承者同樣在5月20日這個神聖的日子賴清德批侯友宜接受九二共識侯陣營迅速回擊請問侯友宜什麼時候這樣說過好喔九二共識掰掰侯友宜又公開背刺馬英九不愧是國民黨推出的民進黨候選人下架民進黨換上蔡英文榮獲本年度最幽默標語國民黨也不用再扯什麼2024年總統大選是戰爭與和平的選擇你們自己背棄了馬英九已親身實踐能維繫兩岸和平的可行方案定期小額贊助挖掘事實傳播真相pecpaycomtwFC5606A我會繼續寫更多資深媒體人不敢講的秘辛言我所信無所畏懼不栽贓不封鎖不施壓有種堂堂正正來戰4附註心得想法︰40字心得備註Live新聞轉錄此類文章每日發文數總上限為3篇自刪與板主刪除同樣計入額度留言然後整個為了挺侯的人不斷鼓吹難道你要投給民進黨嗎反侯就被說是817或是1450真是可笑內部徵召的制度亂七八糟出線的候選人又是問題很多這樣的人不可能得到支持早說為什麼不早說難怪前幾天國民黨內部民調侯輸賴5%前天民調出來侯倒贏賴3%賴民調還下降的喔我就想賴民調怎變低侯友宜能從賴拿走綠票原來如此英系的繼承人從民進黨跑到國民黨百萬年輕英粉票要棄賴保侯了怎麼輸只能寄望百萬韓粉轉寄生柯文哲才能打下英侯勢力了台灣不能輸,5/20,0.0,賴清德
geordie,新聞侯陣營回應賴清德從未說過接受九二共1新聞網址︰bitly3Wj9w362新聞來源︰自由3完整新聞標題侯陣營回應賴清德從未說過接受九二共識一個中國4完整新聞內容︰記者許倬勛／新北報導〕民進黨總統參選人副總統賴清德今受訪時表示遺憾看到國民黨總統參選人侯友宜接受九二共識接受一個中國原則；侯陣營隨後回擊稱侯從未公開說過僅知賴清德在擔任行政院長時公開承認自己是務實台獨工作者白紙黑字有紀錄可查侯陣營表示侯友宜在議會總質詢期間清楚表示反對一國兩制中共軍機繞台是不友善的行為是對台灣的直接挑釁台灣不容許中共軍機繞台挑釁他絕對捍衛中華民國的主權侯友宜更不只一次說過我們的國家就是中華民國中華民國是基礎現行的法制是架構台澎金馬就是最重要的內涵侯陣營表示台灣已經兩次政黨輪替台灣的民主自由早就經過了考驗政黨論替應該是民主的常態不能成為繼續貪腐的藉口相反的只有戰爭才會摧殘民主毀掉人民自由帶來專制只有和平讓戰爭遠離才會讓民主自由持續下去5附註心得想法︰我聽到國民黨的黨綱在哭泣了靠北hoho你既然不接受92共識那你憑啥代表國民黨出來競選總統啊這樣子換阿銘來選不就好了我真的覺得國民黨的腦子很有問題,5/20,5.121236767990922e-12,賴清德
H2,Re轉錄黃士修侯友宜無疑是蔡英文的繼承者其實都很假賴清德掛給侯友宜的是侯友宜接受九二共識也接受一個中國原則侯友宜陣營回答的是請問侯友宜什麼時候這樣說過侯曾公開說反對一國兩制如果你注意到文字的精妙的話你可以發現賴巧妙的把九二共識一個中國掛在一起了你也可以發現到侯巧妙的反對了一個中國卻忽略了九二共識其實都跟兩邊的策略一樣都是在搞模糊化民進黨仍然是儘量將九二共識跟一個中國掛鉤而侯友宜也一從前樣很不國民黨的迴避了九二共識就跟賴清德現在迴避台獨這兩個字一樣,5/20,0.9999684723850161,賴清德
ice80712,轉錄黃士修侯友宜無疑是蔡英文的繼承者1轉錄網址︰reurlccgZgXlb2轉錄來源︰黃士修臉書3轉錄內容︰觀眾朋友們大家好這裡是最懂侯侯的修哥今天來聊一點有意思的話題我在上週說過5月17日朱立倫將決定國民黨的兩岸政策要採取郭台銘的馬英九路線或侯友宜的蔡英文路線更早之前我也說過侯友宜比賴清德更接近蔡英文侯友宜的兩岸立場不只一次效法蔡英文的說詞包括尊重九二共識精神和台灣共好都是刻意為之侯友宜本人及其團隊真心相信拿到817萬票的蔡英文是所謂新中間路線一直有藍營人士不願意承認事實宣稱侯友宜是國民黨員會遵循國民黨的立場我只能說你的政治理解未來可期5月20日國民黨舉辦挺侯誓師大會侯友宜致辭第一句就是各位國民黨先進不是各位同志各位本黨先進或是各位黨內先進然後通篇沒有再提到一次國民黨沒有說國民黨優於民進黨的地方在哪裡更沒有解釋為什麼應該由國民黨代表完成政黨輪替國民黨就是提名了一位內心其實不覺得自己屬於這個黨的總統候選人鐵腕空心侯友宜無疑是蔡英文的繼承者同樣在5月20日這個神聖的日子賴清德批侯友宜接受九二共識侯陣營迅速回擊請問侯友宜什麼時候這樣說過好喔九二共識掰掰侯友宜又公開背刺馬英九不愧是國民黨推出的民進黨候選人下架民進黨換上蔡英文榮獲本年度最幽默標語國民黨也不用再扯什麼2024年總統大選是戰爭與和平的選擇你們自己背棄了馬英九已親身實踐能維繫兩岸和平的可行方案定期小額贊助挖掘事實傳播真相pecpaycomtwFC5606A我會繼續寫更多資深媒體人不敢講的秘辛言我所信無所畏懼不栽贓不封鎖不施壓有種堂堂正正來戰4附註心得想法︰留言然後整個為了挺侯的人不斷鼓吹難道你要投給民進黨嗎反侯就被說是817或是1450真是可笑內部徵召的制度亂七八糟出線的候選人又是問題很多這樣的人不可能得到支持,5/20,6.661338147750939e-16,賴清德
wang19980531,討論看到俄烏戰爭你手中一票還想投民進黨看到俄烏戰爭的慘況不免讓人擔心兩岸局勢蔡政府執政8年期間政策方向與美國靠攏除原本兩岸政治敏感神經中美近幾年的矛盾使得兩岸關係雪上加霜哪個候選人能保證兩岸的和平我就投給誰賴清德能保證上任後兩岸的和平嗎,5/20,0.41677470527687754,賴清德
wang19980531,討論柯文哲要勝選2024關鍵在兩族群若就是侯友宜柯文哲賴清德三人出線最早出局的肯定是侯友宜他的國際視野跟表達的能力都差另兩個候選人一大截其次是賴清德最大的致命傷就是戰爭多數台灣民眾期望兩岸和平蔡任內大陸的威脅不減反增證明抗中無法保台國內義務役也從四個月延長到一年也讓不少選民反感柯文哲只要高學歷學生票投票率催得出來2024就很難輸雖然很希望郭董變台灣總統但大局為重2024我應該會投給柯文哲,5/20,2.896200168578389e-09,賴清德
shirman,Re討論賴侯柯三人辯論的戰力引述LEDG雪之銘言先說我覺得柯文哲辯論能力最有系統回答問題最到位賴清德一定是老樣子中規中矩不沾鍋侯友宜更不用講了極大可能在問A答B中迴圈這三人辯論戰力柯＞賴＞侯你各位覺得呢就吸納選票的功力來講可能沒有錯柯有兩大優勢1柯在台北市議會被質詢8年已經很習慣被問到犀利問題就隨便瞎扯一堆東西回答雖然聰明人可以在漫長的廢話中聽出他根本沒有回答問題甚至扯開話題但是對於普羅大眾來說對於漫長的廢話能夠保持專注去聽就很不容易了要聽懂內容甚至聽出他在講幹話在問a答b我覺得很難而他只要別被問傻在那邊支支吾吾或把幹話講得太簡短像是發大財而是講很長像是齁我跟你講齁不要幻想一天改變這個國家對於這個議題該怎麼做齁我覺得應該看看最新的研究結果出來像是如果對的話就應該做下去不對的話就不要做下去該怎麼做就怎麼做這麼簡單的事情當今政府卻做不到我也只能三聲無奈出來選一回總統當作是做功德大眾也只能傻傻點頭感覺這個人好像講了很多有料的東西2柯的網路空戰優勢上面的1其實也只是做到守勢而已頂多立於不敗後續的效應還是網路轉述因為很多人根本不看辯論轉播或原始影片即便去看也就當個普羅大眾要把柯形容成辯論不敗王者還是要靠網路上的其他人來轉述譬如發文說討論賴空心又被阿北屌打了心得柯文哲打臉賴清德轉述阿北今日辯論金句效果遠勝他本人講出口實際案例就是2014年柯跟連勝文辯論講那句我說我是墨綠我在網路上看粉絲們到處轉發真的對那句話莫名感動但是去看原影片柯本人講那句話淡如開水聽完只覺得啥小就這樣足見網路空戰的包裝營造出的魅力比他本人強多了或是把一大段廢話中少數有用的幾句話剪輯起來做成3分鐘以內的短片搭配真正的政治家打臉對手等標題營造出阿北把人駁得語無倫次的氛圍最後的結論阿北的辯論戰力其實很鳥經過8年質詢讓他變得更無賴更多廢話但是他在網路上的優勢可以把他膨風成無限強彷彿阿扁全盛期下場參戰也只能被他當場罵死但其實是一個網路包裝無限厚的幹話老頭把發大財講得更長的韓國瑜,5/20,0.0,賴清德
yunn1430,轉錄最新民調侯友宜沒慶祝行情郭正亮郭1轉錄網址︰reurlccxlYVDe2轉錄來源︰最新民調侯友宜沒慶祝行情郭正亮郭粉跑去柯文哲那了邱珮畇風傳媒3轉錄內容︰民黨2024總統人選17日確定提名徵召新北市長侯友宜鴻海創辦人郭台銘無緣披藍袍出征TVBS最新民調顯示侯友宜以30%支持度居冠領先民進黨參選人賴清德及民眾黨柯文哲但若和前2次三腳督民調相比此次侯友宜支持度反而是近5個月最低前立委郭正亮說這個民調實在有點怪三腳督僅柯文哲支持度增加他只能解讀成挺郭的人跑去柯P那邊TVBS最新民調顯示侯友宜以30%的支持度居冠副總統賴清德為27%雙方差距僅3個百分點；民眾黨主席柯文哲則以23%的支持度位居最末三方競爭激烈另有20%沒有表示意見根據TVBS前2期在1月及3月中旬發布的總統民調侯友宜的支持度分別為34%32%；賴清德為25%28%；柯文哲則均在21%與此次最新調查結果相比侯友宜依舊保持領先地位但支持度卻來到今年新低；反倒是柯文哲呈現上升趨勢郭正亮在節目新聞大白話中評論這個民調蠻奇怪的我說實在因為這家前兩次的民調也是侯友宜領先結果這次民調是侯跟賴整體支持率都在下降增加的是柯文哲這個民調實在有點怪郭正亮說侯友宜支持度下降2%照理講不是應該有慶祝行情嗎如果真的要解讀柯上升我真的會把他解讀成挺郭的人跑去柯P那邊純粹就民調論民調因為賴也下降侯友宜下降2%賴下降1%柯增加2%耶這個柯文哲大概回去要小小放鞭炮郭正亮認為這就表示這個初選國民黨內部還是有很多心裡不平的人所以他們就用投柯來做表述他參加過蠻多直播真的有很多人就是直接講說我們要投柯那個聲音會出來郭正亮說他也知道有一些韓粉他們本來已經轉向挺郭奇怪他們轉移的真是容易從韓變郭又從郭變柯真是奇怪總之就是對黨中央很有意見所以這個民調其實侯友宜不應該高興因為侯前面是34%32%他是在下降照理講確定提名應該要有慶祝行情對不對但並沒有看到郭正亮覺得侯友宜真正的問題是他不像在野黨他像執政黨因為侯從副市長到當市長一直都是新北市的執政黨所以他就沒有國民黨立委飽受行政院欺負那個經驗或者在對抗那個經驗所以這次初選的過程郭正亮說給人家感覺就是郭台銘可圈可點因為他那個對抗的態勢有出來不只是BNT事實上也包括他金門發表兩岸宣言然後對核電廠的支持那個就是一種對立的政見選舉本來就該這樣不然有什麼好看的郭正亮說你們都一樣還選個屁對不對可是侯友宜我就看不到這個東西他到目前為止並沒有攻擊4附註心得想法︰相對郭的各種政見和解決方案侯相形見拙畢竟本來就不是以實力取勝國民黨這次根本就是白給但朱以往的換柱已經讓我們見識到了支持郭的幾乎都是經濟藍菁英藍或中間選民這樣的選民很聰明不太可能會轉向支持侯畢竟不是鐵藍粉選的是真的有實力能給出東西或改變台灣的人侯最大的敗筆不只是空洞主要是新北這陣子大家也看到是什麼情形不只帶職落跑還戴上新北市府一票人連副市長都跑了怎麼可能叫選民不心寒,5/20,0.0,賴清德
ganzhe1219,轉錄侯友宜要贏必先整合郭台銘黃揚明曝最大1轉錄網址︰reurlccd7d3j22轉錄來源︰鍾秉哲風傳媒完整標題侯友宜要贏必先整合郭台銘黃揚明曝最大困境郭粉並非都是藍軍3轉錄內容︰民黨2024總統人選在17日出爐黨主席朱立倫在中常會正式宣布徵召新北市長侯友宜出戰鴻海創辦人郭台銘無緣披上藍袍出征資深媒體人黃揚明於節目歷史易起SHOW中分析許多郭粉並非藍營支持者未來將成國民黨最大困境而後續4個月的觀察重點是侯友宜與民眾黨主席柯文哲民調走勢侯友宜若還未組好戰鬥團隊恐難以應付柯文哲的攻勢但在野整合仍有機會黃揚明指出郭台銘以年輕氣盛作為起步自爆讓民調跌了10個百分點但到後面基本上民調是上揚雖沒有回到最初3成的水準但也回到2成5上下顯示郭台銘是有能力從逆境往上爬不過侯友宜是一直穩定在2成6的水平線相較之下先降再升的郭台銘就較為不利對於郭粉在網路罵聲一片黃揚明分析郭粉暴怒很合理因為郭台銘是高度動員的造勢到各縣市及在網路上的操作都高度動員即便沒有攻擊侯友宜但支持者都知道競爭對手就是侯友宜所以當郭台銘沒被國民黨徵召時郭粉的怒火就需要發洩只是說這群人他不一定會投給國民黨這是重點郭粉並非都是藍軍黃揚明這群人將成國民黨最大困境郭台銘有很多支持者不是國民黨黃揚明提到郭台銘的民調特質是藍營支持者比侯友宜少大概只有侯友宜的6成左有但支持度卻與侯友宜差距不大而郭台銘又不可能拉攏到民進黨支持者顯見就是吸引到中間或偏向柯文哲的選民他們本來就不打算挺侯這群人接下來是國民黨最大的困境黃揚明透露傳出郭台銘原先不打算收但後來還是發文挺侯郭台銘下面有一堆人都很氣覺得郭台銘被騙但因本人已定調下面的人也沒話說但這些人的情緒不會就此打住還需要燒一段接下來就要看侯友宜跟國民黨會如何與這些人溝通但以侯友宜的作風應該就只會這樣放著對於國民黨文傳會公布的內參民調黃揚明認為文傳會只提及有2家機構3份民調的資訊不夠應該要直接載明各個民調的資料尤其內參民調顯示除了郭侯的黨內互比民調外郭台銘在藍綠對決或三腳督的選戰上支持度都比侯友宜來的更高這也是為何郭陣營和郭粉很難接受的原因揭未來4個月觀察點黃揚明柯文哲近期政治策略很正確接下來4個月的觀察重點是柯會不會變第2侯會不會變第1黃揚明直指在9月底正式登記前柯文哲的民調走向會是往上還是繼續維持2成至2成5上下的區間會是很大的觀察重點而侯友宜若無法超越民進黨主席賴清德或接近民調誤差範圍並甩開柯文哲10個百分點要藍白合的機率就很低了黃揚明表示傳統媒體的環境對柯文哲比較不利很多議題都是以侯友宜與賴清德為主但柯文哲最近這個月在政治的策略都很正確甚至比國民黨精準例如說在郭台銘與BNT高層的通聯電子郵件外流時柯文哲在當天深夜就發文聲援郭台銘比侯友宜還早發言侯友宜甚至到目前都未明確表達立場曝柯文哲已開始進攻黃揚明柯侯整合仍有機會現在柯文哲已經開始進攻了黃揚明提醒侯友宜若還未組好戰鬥團隊恐難以應付已展開攻勢的柯文哲尤其柯陣營已在許多議題上發力預計將在20日的記者會上論述國政議題接下來就是柯文哲要開始帶議題現在就在考驗各陣營帶議題的能力如果侯友宜沒有帶議題的能力會很危險至於2024大選結果黃揚明示警明年選戰很可能會重演2000年的模式最終由民進黨的賴清德站穩4成擊敗選票平均分配的6成非綠所以民進黨目前也正捧柯打侯疼席郭指責侯綠營見縫插針的目標是要把侯友宜的支持度壓制不能靠近賴清德並把柯文哲的支持度維持在一定程度大人說一句要合就會合黃揚明也說這幾個月的重點就是柯侯民調誰高藍營一定有人想整合柯文哲而柯文哲的勝利方程式是只要能在未來幾個月超過侯友宜就能要求國民黨做在野陣營民調執行原本徵召的第三階段也就是2014的劇本最終會變柯賴對決但若柯文哲能接受這個模式而侯友宜贏了則會變成侯賴對決有沒有這個機制不知道但我認為有機會4附註心得想法︰朱一開始的程序也不敢說死最後幾份民調郭嬴侯還是得硬著頭皮讓侯上現在要整合就畢竟侯市長身份自始至終都沒有表態靠著郭的資源整合藍粉和中間選民現在要回頭白柯也不太可能跟侯合畢竟侯根本沒什麼勝算在能力上也遠遠不及其他候選人別說帶議,5/20,0.0,賴清德
NuCat,Re新聞黃健庭國民黨沒有騙郭台銘的動機與理由下三濫國民黨下去輸一輸吧有看過我發文的都知道我深藍可是國民黨這次吃相太難看了欺負媽祖宮ㄟ阿銘幹吃大便去吧我絕對支持賴清德起碼他不會舔共幹引述andy199113誒嘿嘿嘿之銘言1新聞網址︰newsltncomtwnewspoliticsbreakingnews43074522新聞來源︰自由時報3完整新聞標題黃健庭國民黨沒有騙郭台銘的動機與理由因為沒人會有好處4完整新聞內容︰,5/20,0.005975564235461195,賴清德
urban01,討論賴清德談話太有料了基本上各種首長出席活動都會備有講稿資料越不熟的就有經常讀稿像是蔡英文總統不太熟有時要看有時可以小發揮如馬英九總統而賴清德幾乎不看稿講出來的東西其實蠻實際也帶專業性話速適中也讓人可以聽下去這個就是政治進階能力,5/20,0.0009456089528990796,賴清德
purplvampire,討論賴清德民進黨對總統進立院報告是開放的侯嗆民主已深入台人DNA賴反酸藍初選黑箱｜TVBS新聞tvbsnews02youtubey6LrIaTMnuw另外被問到總統進立院報告要不要尬廣跟上賴清德回應說民進黨的立場一向開放之所以沒進立院報告都是在野黨的錯因為在野黨要求國情報告外還要接受立委質詢不過柯文哲說youtubejhOi7mVdyMt61另外說到初選黑箱初選規則又要改賴清德任何人要贏一定要乾淨贏wwwrtiorgtwnewsplayerid2021388民進黨總統初選時程與民調執行等細節遲未定案明日中執會是否會強勢通過新的初選規則備受關注對此投入初選的行政院前院長賴清德今天21日表示有人提醒他目前蔡英文總統掌握了中執會可能會修改初選辦法他認為切切以為不可賴清德說任何人要贏一定要乾淨贏若失去民主精神又破壞了公平制度,5/20,8.26791966002105e-08,賴清德
